title,overview,genres,poster_path,vote_average,genres_cleaned
Swedish Wildcats,"The sadistic Madam Margareta is a talking side of beef that serves as the hostess and ring leader for a live sex tease show and whorehouse. Madam's shows always feature her bodacious nieces Susanna and Karen, who perform in everything from striptease to S&M acts. Karen meets and eventually runs away with a rich guy. Susanna falls in love with a deceptive airport cargo handler. After several more kinky shows and various soft core sex scenes, Karen is gone and Susanna and her man find out the truth behind each others lies.",['Drama'],/f0NDfmHxSbVriCBOyzw6xnnx7uJ.jpg,4.692,[]
A Fistful of Dollars,"The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit.",['Western'],/lBwOEpwVeUAmrmglcstnaGcJq3Y.jpg,7.827,[]
Lucky Sky Diamond,"At the clinic where her boyfriend Katayama, a young genius doctor, is the director, Yoko, a young girl who continues to suffer from eerie nightmares every day, is not getting better despite the care of her sister Sakurako and Katayama's treatment. Sakurako, the sister, is suspicious of Yoko's condition and confronts Katayama, who tells her that she suffers from a serious mental disorder and that the only way to cure it is to have brain surgery. Yoko, despite being persuaded by her sister and Katayama, agrees to the surgery, although she is skeptical...","['Horror', 'Science Fiction']",/kYTHzZpgnzhea5Trp3evcxSEdTG.jpg,4.1,[]
Peter Pan,"Leaving the safety of their nursery behind, Wendy, Michael and John follow Peter Pan to a magical world where childhood lasts forever. But while in Neverland, the kids must face Captain Hook and foil his attempts to get rid of Peter for good.","['Animation', 'Family', 'Adventure', 'Fantasy']",/fJJOs1iyrhKfZceANxoPxPwNGF1.jpg,7.191,[]
Moneyball,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.",['Drama'],/4yIQq1e6iOcaZ5rLDG3lZBP3j7a.jpg,7.294,[]
Final Destination 5,"Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.","['Horror', 'Mystery']",/Akx1Po4ZLetOWfYJhQf75tbhTtK.jpg,6.156,[]
Memoir of a Snail,"Forcibly separated from her twin brother when they are orphaned, a melancholic misfit learns how to find confidence within herself amid the clutter of misfortunes and everyday life.","['Animation', 'Comedy', 'Drama']",/woaN8CbloH0akyX0E72ayxlJAB4.jpg,8.032,[]
The Decameron,"A young Sicilian is swindled twice, but ends up rich; a man poses as a deaf-mute in a convent of curious nuns; a woman must hide her lover when her husband comes home early; a scoundrel fools a priest on his deathbed; three brothers take revenge on their sister's lover; a young girl sleeps on the roof to meet her boyfriend at night; a group of painters wait for inspiration; a crafty priest attempts to seduce his friend's wife; and two friends make a pact to find out what happens after death.","['History', 'Drama', 'Comedy']",/iL5mmuIL6fqFSWJeHE417WWrocz.jpg,6.827,[]
I Saw the TV Glow,"In late-90s suburbia, a lonely teenager meets a girl at school who introduces him to a mysterious late-night T.V. show — a vision of a supernatural world pulsing beneath their own. As time goes on, however, questions begin to arise about why the show sometimes seems more real than their own lives. In the pale glow of the television, their view of reality begins to crack.","['Horror', 'Drama']",/hS4GYkYpN1rfl4GIxyc02sCyfAj.jpg,6.087,[]
Murder at the Embassy,"1934. Private detective Miranda Green investigates a murder perpetrated in the British Embassy in Cairo, where a top secret document was stolen, risking to jeopardize both Buckingham Palace and the peace of the world. All those present in this closed place are suspected: the American photographer, the English student, the American actress, the Egyptian security guard, the ambassador interpreter, the Egyptian gardener and - why not? — the Ambassador himself. But who would have expected that a small group of Nazis would be behind a plot, risking to jeopardize both Buckingham Palace and the peace of the world?","['Mystery', 'Thriller', 'Action']",/3DBmBItPdy0A2ol59jgHhS54Lua.jpg,6.061,[]
Cowboys & Aliens,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.","['Action', 'Science Fiction', 'Thriller', 'Western']",/9uZsGCP4rvOHVGCpMpYq5gNCuNI.jpg,5.658,[]
Descendants: The Rise of Red,"After the Queen of Hearts incites a coup on Auradon, her rebellious daughter Red and Cinderella's perfectionist daughter Chloe join forces and travel back in time to try to undo the traumatic event that set Red's mother down her villainous path.","['Fantasy', 'Adventure', 'Family', 'Comedy']",/8fYluTtB3b3HKO7KQa5tzrvGaps.jpg,6.747,[]
Alarum,"Two married spies caught in the crosshairs of an international intelligence network will stop at nothing to obtain a critical asset. Joe and Lara are agents living off the grid whose quiet retreat at a winter resort is blown to shreds when members of the old guard suspect the two may have joined an elite team of rogue spies, known as Alarum.","['Action', 'Crime', 'Thriller']",/ckyYZf5cGTSOwF8LWIRqeThyh18.jpg,5.6,[]
Battle of Oslo,"April 9th, 1940, Norway is under siege. As German warships close in on Oslo, Colonel Birger Eriksen, commander of the undermanned Oscarsborg Fortress, makes a bold decision that changes the course of history.","['War', 'Action', 'History']",/4JgvnUEggEMx6lEUu0eOq6XfMP7.jpg,6.7,[]
Robin Hood: Prince of Thieves,"Nobleman crusader Robin of Locksley breaks out of a Jerusalem prison with the help of Moorish fellow prisoner Azeem and travels back home to England. But upon arrival he discovers his dead father in the ruins of his family estate, killed by the vicious sheriff of Nottingham, Robin and Azeem join forces with outlaws Little John and Will Scarlett to save the kingdom from the sheriff's villainy.","['Action', 'Adventure', 'Drama']",/hbRnWUNJkKKVN5mkcuC5ooqjE4e.jpg,6.9,[]
RED,"After surviving an assault from a squad of hit men, retired CIA black ops agent Frank Moses reassembles his old team for an all-out war. Frank reunites with old Joe, crazy Marvin and wily Victoria to uncover a massive conspiracy that threatens their lives. Only their expert training will allow them to survive a near-impossible mission -- breaking into CIA headquarters.","['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",/8eeK3OB5PeSRQD7BpZcGZKkehG.jpg,6.707,[]
Wifelike,"A grieving detective in the near-future hunts down criminals who trade artificial humans on the black market. In the fight to end AI exploitation, an underground resistance attempts to infiltrate him by sabotaging the programming of the artificial human assigned as his companion to behave like his late wife. She begins to question her reality as memories of a past life begin to surface in a world where nothing is as it seems.","['Science Fiction', 'Mystery', 'Thriller']",/tea2gDZPxw0wfKC2S2VRWHagtt4.jpg,6.6,[]
Speed,Tensions run high when a crazed bomber rigs a Los Angeles bus with a device that will kill everyone on board if the vehicle's speed dips below fifty miles per hour.,"['Action', 'Thriller']",/82PkCE4R95KhHICUDF7G4Ly2z3l.jpg,7.2,[]
Life,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.","['Horror', 'Science Fiction', 'Mystery']",/wztfli5NgYDgurVgShNflvnyA3Z.jpg,6.453,[]
Blue Cave,"When Cem finds himself at the brink of losing the love of his life, Alara, he embarks on an expedition to the Blue Cave, Alara's most beloved archeological site, to feel close to her again.","['Drama', 'Romance']",/32hWYgxMOudSgA6tR8nlVTUtoOi.jpg,7.0,[]
This Is the End,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.","['Action', 'Comedy']",/tNIW0NhX1hKvUsy6PQ80DOKUhkD.jpg,6.235,[]
The Loft,"For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another.",['Thriller'],/msHg4MRKZBcGwIakhMEaYRSdYag.jpg,6.409,[]
Casper,"Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.","['Fantasy', 'Comedy', 'Family']",/2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg,6.341,[]
Angels & Demons,"Harvard symbologist Robert Langdon is recruited by the Vatican to investigate the apparent return of the Illuminati – a secret, underground organization – after four cardinals are kidnapped on the night of the papal conclave.","['Thriller', 'Mystery']",/tFZQAuulEOtFTp0gHbVdEXwGrYe.jpg,6.719,[]
Inside Man,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.","['Crime', 'Drama', 'Thriller']",/ffMUgkDZICNiyaws1Jkv8qG8uFW.jpg,7.405,[]
Batman Forever,"Batman faces off against two foes: the schizophrenic, horribly scarred former District Attorney Harvey Dent, aka Two-Face, and the Riddler, a disgruntled ex-Wayne Enterprises inventor seeking revenge against his former employer by unleashing his brain-sucking weapon on Gotham City's residents. As the caped crusader also copes with tortured memories of his parents' murder, he has a new romance, with psychologist Chase Meridian.","['Action', 'Crime', 'Fantasy']",/i0fJS8M5UKoETjjJ0zwUiKaR8tr.jpg,5.456,[]
New Folder 2,"Ho-jae has the building, the house, the fancy car that his parents left to him to manage as they live abroad for business. Ho-Jae was born with a silver spoon in his mouth. Ho-jae who pretends to be a dutiful son in front of his parents. He enjoys casual sex with women. For Ho-jae who had been living a life all his friends were envious of, there is a sudden wrench in the works. Did he play his con too well? His mother asks his aunt to introduce him to some nice girls. A sexy aunt and a devious nephew... their dangerous cohabitation starts!",['Drama'],/tAp9J9WhZSY0zGhq0D9ufk1zj9p.jpg,5.1,[]
Splice,"Elsa and Clive, two young rebellious scientists, defy legal and ethical boundaries and forge ahead with a dangerous experiment: splicing together human and animal DNA to create a new organism. Named ""Dren"", the creature rapidly develops from a deformed female infant into a beautiful but dangerous winged human-chimera, who forges a bond with both of her creators - only to have that bond turn deadly.","['Horror', 'Science Fiction']",/4oqaWnO3dKYAt3vZWAD4oLfOXOC.jpg,5.875,[]
Annabelle: Creation,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",['Horror'],/tb86j8jVCVsdZnzf8I6cIi65IeM.jpg,6.608,[]
Sex and the City 2,"Carrie, Charlotte, and Miranda are all married now, but they're still up for a little fun in the sun. When Samantha gets the chance to visit one of the most extravagant vacation destinations on the planet and offers to bring them all along, they surmise that a women-only retreat may be the perfect excuse to eschew their responsibilities and remember what life was like before they decided to settle down.","['Comedy', 'Drama', 'Romance']",/iHSRxhZsPaVuLCivvV6WEkMVGWU.jpg,6.047,[]
Escape from New York,"In a world ravaged by crime, the entire island of Manhattan has been converted into a walled prison where brutal prisoners roam free. After the US president crash-lands inside, war hero Snake Plissken has 24 hours to bring him back.","['Action', 'Thriller', 'Science Fiction']",/vH9llaphjAssRGi0k7e75tD40Ce.jpg,7.047,[]
Cloverfield,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.","['Action', 'Thriller', 'Science Fiction']",/qIegUGJqyMMCRjkKV1s7A9MqdJ8.jpg,6.711,[]
Panda Plan,"International action star Jackie Chan is invited to the adoption ceremony of a rare baby panda, but after an international crime syndicate attempts to kidnap the bear, Jackie has to save the bear using his stunt work skills.","['Action', 'Comedy']",/8iMPQl13q89jQhaA5nXb6UiT0t0.jpg,6.825,[]
Teenage Mutant Ninja Turtles: Out of the Shadows,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.","['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",/euVaCiCWz3AALcQXHT6aUqdGUo6.jpg,6.053,[]
Sherlock Holmes: A Game of Shadows,"There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the detective.","['Adventure', 'Mystery', 'Crime']",/y1MYZkwhZK6L0Jy4YMuPktzDOfn.jpg,7.145,[]
Crayon Shin-chan the Movie: Super Hot! The Spicy Kasukabe Dancers,"Shin-chan and his friends travel to India for a dance festival, but Bo-chan accidentally becomes possessed by an evil force from a mysterious backpack and turns into a powerful tyrant. Now, the Kasukabe Guard must work together to save Bo-chan and stop his rampage.","['Animation', 'Adventure', 'Comedy']",/6IAvfDmAqsFTFi66Qpf0GwpLiZP.jpg,7.1,[]
Rashomon,Four people recount different versions of the story of a man's murder and the rape of his wife.,"['Crime', 'Drama', 'Mystery']",/vL7Xw04nFMHwnvXRFCmYYAzMUvY.jpg,8.037,[]
Bean,"Childlike Englishman, Mr. Bean, is an incompetent watchman at the Royal National Gallery. After the museum's board of directors' attempt to have him fired is blocked by the chairman, who has taken a liking to Bean, they send him to Los Angeles to act as their ambassador for the unveiling of a historic painting to humiliate him. Fooled, Mr. Bean must now successfully unveil the painting or risk his and a hapless Los Angeles curator's termination.","['Family', 'Adventure', 'Comedy']",/IwrDPrB4d2DMcpnGkvan46yINL.jpg,6.5,[]
Poltergeist,"A family's suburban home is invaded by angry spirits. When the terrifying apparitions escalate their attacks and take the youngest daughter, the family must come together to rescue her.",['Horror'],/jBXupXZ7WEPUpkYFpkQsdipwBQn.jpg,5.226,[]
"Patricia, A Hidden Passion","Patricia is a successful couples therapist. Your marriage is going through a bad time. But when she meets a student, Pablo will transform her own beliefs about sex.","['Drama', 'Comedy']",/tWVppr1BlawmBWrlOOGIfr0ujH.jpg,5.8,[]
Sunshine,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.","['Science Fiction', 'Thriller']",/oKGGeJ8qvm0UmClz43VJ31fzPP7.jpg,6.968,[]
Hot Fuzz,"Former London constable Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.","['Crime', 'Action', 'Comedy']",/zPib4ukTSdXvHP9pxGkFCe34f3y.jpg,7.565,[]
Kong Tao,"Local property developer Song Longchen secretly employs black magic—known as Hexing—to seize control of valuable land parcels. His schemes leave behind a trail of unexplained deaths, which authorities dismiss as mere accidents due to widespread skepticism toward the supernatural.","['Adventure', 'Thriller']",/wo8gufc4mGfu8Fejbn9nTRmuXYp.jpg,8.5,[]
The Last Emperor,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.","['Drama', 'History']",/7TILJhdeJAaEyDiwvJZMo9SQBoe.jpg,7.58,[]
Tears of the Sun,"Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.","['War', 'Action', 'Drama']",/fUnSSQukwTwBSdCbufEE36petLq.jpg,6.9,[]
The Foreigner,Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love – his teenage daughter – dies in an Irish Republican Army car bombing. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers.,"['Action', 'Thriller', 'Crime']",/rwM4hzrmc5HiWfQD9ls9DL4QgGl.jpg,6.9719999999999995,[]
A Time to Kill,"A young lawyer defends a black man accused of murdering two white men who raped his 10-year-old daughter, sparking a rebirth of the KKK.","['Crime', 'Drama', 'Thriller']",/w8UCke112E9jrhjKcwG32kyhTx5.jpg,7.389,[]
Sin City,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.","['Crime', 'Thriller']",/i66G50wATMmPrvpP95f0XP6ZdVS.jpg,7.464,[]
The School of Rock,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fifth-grade substitute teacher at a private school, where he secretly begins teaching his straight-A students the finer points of rock 'n' roll and the power of sticking it to the man. But as the school’s stern principal closes in and the Battle of the Bands looms, Dewey risks everything to prove that rock 'n' roll can change lives.","['Comedy', 'Family', 'Music']",/zXLXaepIBvFVLU25DH3wv4IPSbe.jpg,7.1,[]
War 2,"Years ago Agent Kabir went rogue, became India’s greatest villain ever.  As he descends further into the deepest shadows... India sends its deadliest, most lethal agent after him, Agent Vikram  A Special Units Officer who is more than Kabir’s equal and a relentless Terminator driven by his own demons, determined to put a bullet into Kabir’s skull.","['Action', 'Thriller']",/fxxVbjhIOl8ZPS69dH8xeeuxvmh.jpg,5.8,[]
Lady Ecstasy: Pleasure Profound,,"['Drama', 'Horror']",/ckuV1pyTiuvGnsJCsWpdgFPlGia.jpg,7.0,[]
Central Intelligence,"Calvin Joyner, a mild-mannered accountant whose high school glory days are long behind him, reconnects with an awkward pal from high school through Facebook. After meeting up, Calvin’s mundane life takes an unexpectedly thrilling turn when he's thrust into the world of international espionage.","['Action', 'Comedy']",/hXQVMbRNpf7c93e8clMY4W5DRm6.jpg,6.413,[]
The New Guy,"Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse?",['Comedy'],/aekXSzkn3zry6aummMl7AU4rSa8.jpg,5.9,[]
American Made,"The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.","['Comedy', 'Crime', 'Drama']",/23ILgoPSO5ShKcTZOuiTVfqFAUB.jpg,6.902,[]
The Reader,"The story of Michael Berg, a German lawyer who, as a teenager in the late 1950s, had an affair with an older woman, Hanna, who then disappeared only to resurface years later as one of the defendants in a war crimes trial stemming from her actions as a concentration camp guard late in the war. He alone realizes that Hanna is illiterate and may be concealing that fact at the expense of her freedom.","['Drama', 'Romance']",/r0WURbmnhgKeBpHcpDULBgRedQM.jpg,7.5,[]
Wrath of the Titans,"Perseus tries to live a quieter life as a village fisherman while – dangerously weakened by humanity's lack of devotion – the gods are losing control of the long-imprisoned Titans and their ferocious leader, Kronos.","['Fantasy', 'Adventure', 'Action']",/b9n2R3xZWQ8MVZgndQoV34stS0h.jpg,5.766,[]
The Holiday,"Two women, one American and one British, swap homes at Christmastime following bad breakups. Each woman finds romance with a local man but realizes that the imminent return home may end the relationship.","['Comedy', 'Romance']",/n26GUumac5MrzpJiv0DPI7MMIUJ.jpg,7.099,[]
Speed Racer,"Speed Racer is a young and brilliant racing driver. When corruption in the racing leagues costs his brother his life, Speed must team up with the police and the mysterious Racer X to bring an end to the corruption and criminal activities.","['Family', 'Action', 'Adventure', 'Comedy']",/fxRIpx9Op9h71q3tvuabx4GryyP.jpg,6.361,[]
Madulas,"At the luxurious Wet & Wild Resort, a group of glamorous women become infatuated with a charming new pool boy whose irresistible allure draws them in. But as passion turns to obsession, they soon uncover a dark secret that reveals he’s not as innocent as he seems.",['Drama'],/x8HY4w0QycADecaEPdMca0aWROU.jpg,4.0,[]
Kirot,"A conservative woman, engaged to her high school sweetheart, receives a life-saving heart transplant. But as she recovers, unexpected passions and desires begin to surface, pulling her into a world that threatens the life and identity she thought she wanted.",['Drama'],/l1vVrAs2dtxiSYnD1f5G8iFc6UH.jpg,5.5,[]
Carol,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.","['Romance', 'Drama']",/cJeled7EyPdur6TnCA5GYg0UVna.jpg,7.494,[]
Misery,"After an accident, acclaimed novelist Paul Sheldon is rescued by a nurse who claims to be his biggest fan.  Her obsession takes a dark turn when she holds him captive in her remote Colorado home and forces him to write back to life the popular literary character he killed off.","['Drama', 'Thriller']",/klPO5oh1LOxiPpdDXZo1ADgpKcw.jpg,7.748,[]
Sex Is Zero 2,"In his 10th year at college, Eun-sik is part of a nearly ideal campus couple with swimming champ Kyung-ah. While their three-year relationship is solid, Eun-sik struggles to get to the next level with Kyung-ah; despite the help and support of his friends, he can't manage to get her into bed.","['Romance', 'Comedy']",/iEymewxcv8YKl5Ry6NIekagx58x.jpg,5.6,[]
Lock Up,"Frank Leone is nearing the end of his prison term for a relatively minor crime. Just before he is paroled, however, Warden Drumgoole takes charge. Drumgoole was assigned to a hell-hole prison after his administration was publicly humiliated by Leone, and has now arrived on the scene to ensure that Leone never sees the light of day.","['Action', 'Crime', 'Drama', 'Thriller']",/WihoHaU9yvhhdoSqDAhiIlNN8g.jpg,6.806,[]
Reckless Summer,"15-year-old Solange lives in a little town in the French Alps. When her parents get divorced, she discovers her femininity and has her first sexual experiences.","['TV Movie', 'Drama']",/7qTbPPJCV0RM5Lpb2QIpDzpxrB4.jpg,6.1,[]
The Holdovers,"A curmudgeonly instructor at a New England prep school is forced to remain on campus during Christmas break to babysit the handful of students with nowhere to go. Eventually, he forms an unlikely bond with one of them — a damaged, brainy troublemaker — and with the school’s head cook, who has just lost a son in Vietnam.","['Drama', 'Comedy']",/VHSzNBTwxV8vh7wylo7O9CLdac.jpg,7.646,[]
Birdman or (The Unexpected Virtue of Ignorance),"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.","['Drama', 'Comedy']",/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,7.4,[]
Young Mother,"Nineteen-year-old, Jin-goo enjoys an erotic moment to himself while thinking about his pretty English tutor. Then one day, he is caught in the middle of an embarrassing moment and becomes awkward with her. However, this becomes an opportunity and she starts teaching him sex. Their replationship becomes an uncontrollable romance. However, she quits the tutoring and the relationship to get married.  Time goes on and Jin-goo is a grown up. He's used to thoughtless sex. However, his partner of benefit gets pregnant so he meets his future-mother-in-law to talk about marriage. However, she's so beautiful and sexy. He moves in with the in-laws but soon breaks out of the marrige due to his wife's fling. The mother-in-law doesn't know how to make it up to him for what her daughter has done. Jin-goo suggests something dangerous...","['Comedy', 'Romance']",/x73C5Hi8FuxCWdmY67evoV9V7xi.jpg,5.0,[]
65,"65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.","['Action', 'Adventure', 'Science Fiction']",/rzRb63TldOKdKydCvWJM8B6EkPM.jpg,5.94,[]
L.E.T.H.A.L. Ladies: Return to Savage Beach,A stolen computer disk contains the location of a hidden tresaure trove. It's up to the sexy ladies of LETHAL (Legion to Ensure Total Harmony and Law) to find the treasure before the bad guys do.,"['Action', 'Thriller']",/9z3hdYnDdfWGKD55kdDmshDojeP.jpg,6.022,[]
What Women Want,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.","['Comedy', 'Romance']",/eqkBEMDk1316Yx5wVoabWY07JAi.jpg,6.453,[]
Face Off 7: One Wish,"When a 73-year-old widow is forced to depend on the care of her 5 busy adult children after an injury, she begins to question the meaning of family love.","['Family', 'Drama']",/aSPg7viRKZUp6py0VLVTv6mo3GN.jpg,7.3,[]
Aftersun,Sophie reflects on the shared joy and private melancholy of a holiday she took with her father twenty years earlier. Memories fill the gaps between camcorder footages as she tries to reconcile the father she knew with the troubled man she didn't.,['Drama'],/evKz85EKouVbIr51zy5fOtpNRPg.jpg,7.679,[]
Ocean's Thirteen,"Danny Ocean's team of criminals are back and composing a plan more personal than ever. When ruthless casino owner Willy Bank doublecrosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that he and his team will do anything to bring down Willy Bank along with everything he's got. Even if it means asking for help from an enemy.","['Crime', 'Thriller']",/pBsZs4zYUiUTemqbikTZ76iQRaU.jpg,6.726,[]
Lady Chatterley's Lover,"After a crippling injury leaves her husband impotent, Lady Chatterly is torn between her love for her husband and her physical desires. With her husband's consent, she seeks out other means of fulfilling her needs.","['Drama', 'Romance']",/aSgl2DxPG3DuQXoaHr500KeULmT.jpg,6.683,[]
The Shape of Water,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.","['Drama', 'Fantasy', 'Romance']",/9zfwPffUXpBrEP26yp0q1ckXDcj.jpg,7.237,[]
Ghost in the Cell,"A notorious prison, an invisible force begins killing inmates brutally, compelling enemy gangs and corrupt guards to work together as they try to survive the mounting bloodshed.","['Horror', 'Comedy']",/gF6Ijrq5bixh4qemCuroRwXtbBc.jpg,7.955,[]
Prisoner of War,British RAF Wing Commander James Wright is captured by the Japanese during WWII and forced to fight in brutal hand-to-hand combat. The Japanese soldiers get more than they bargained for when Wright’s years of martial arts training in Hong Kong prove him to be a formidable opponent.,"['Action', 'War', 'Thriller', 'History']",/4T4yRG6iskDcfMeoLuUZEJYCrjL.jpg,7.071,[]
Adoration,"Lil and Roz are two lifelong friends, having grown up together as neighbors in an idyllic beach town. As adults, their sons have developed a friendship as strong as that which binds their mothers. One summer, all four are confronted by simmering emotions that have been mounting between them, and each find unexpected happiness in relationships that cross the bounds of convention.",['Drama'],/hIQqIeG7Ude0QRUFntdLtsAUEBB.jpg,6.112,[]
Lethal Weapon,A veteran cop and an unstable detective become partners who must put their differences aside in order to bring down a heroin-smuggling ring run by ex-Special Forces.,"['Action', 'Thriller', 'Crime']",/6gt44oqb4nE8vflPElffeGwsHVl.jpg,7.298,[]
Gattaca,"Vincent is an all-too-human man who dares to defy a system obsessed with genetic perfection. He is an ""In-Valid"" who assumes the identity of a member of the genetic elite to pursue his goal of traveling into space with the Gattaca Aerospace Corporation.","['Science Fiction', 'Drama']",/eSKr5Fl1MEC7zpAXaLWBWSBjgJq.jpg,7.567,[]
Je m'appelle Agneta,"Craving a fresh start, recently unemployed Agneta accepts an au pair gig in Provence that turns into an indulgent escape — and an unexpected awakening.","['Comedy', 'Drama', 'Romance']",/nrwtoBNGgbFz3iiCx43TLHoBBPq.jpg,6.9,[]
Garfield,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.","['Comedy', 'Family']",/vqwTSWNLyH55g8kBT61s2DgNYEp.jpg,5.731,[]
Downfall,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.","['Drama', 'History', 'War']",/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg,7.9,[]
Betty Blue,A lackadaisical handyman and aspiring novelist tries to support his younger girlfriend as she slowly succumbs to madness.,"['Drama', 'Romance']",/dGkxgj2ozlD4yRtsJL35EUXegFv.jpg,7.2,[]
Daddy's Home,"The story of a mild-mannered radio executive who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",['Comedy'],/fB9lALk9zKsMYWvf0bJSkJN219Z.jpg,6.298,[]
